Time,Event
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:03,Student looking away - Suspicious head movement
2025-03-09 13:54:03,Student looking away - Eye movement detected
2025-03-09 13:54:05,Student looking away - Suspicious head movement
2025-03-09 13:54:05,Student looking away - Eye movement detected
2025-03-09 13:54:05,Student looking away - Suspicious head movement
2025-03-09 13:54:05,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:06,Student looking away - Suspicious head movement
2025-03-09 13:54:06,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:07,Student looking away - Suspicious head movement
2025-03-09 13:54:07,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:08,Student looking away - Suspicious head movement
2025-03-09 13:54:08,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:09,Student looking away - Suspicious head movement
2025-03-09 13:54:09,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:10,Student looking away - Suspicious head movement
2025-03-09 13:54:10,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Suspicious head movement
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:11,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Suspicious head movement
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Suspicious head movement
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:12,Student looking away - Suspicious head movement
2025-03-09 13:54:12,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Suspicious head movement
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Suspicious head movement
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Suspicious head movement
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:13,Student looking away - Suspicious head movement
2025-03-09 13:54:13,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Suspicious head movement
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Suspicious head movement
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Suspicious head movement
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Suspicious head movement
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Suspicious head movement
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:15,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:16,Student looking away - Suspicious head movement
2025-03-09 13:54:16,Student looking away - Eye movement detected
2025-03-09 13:54:18,Student looking away - Suspicious head movement
2025-03-09 13:54:18,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:19,Student looking away - Suspicious head movement
2025-03-09 13:54:19,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:20,Student looking away - Suspicious head movement
2025-03-09 13:54:20,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:21,Student looking away - Suspicious head movement
2025-03-09 13:54:21,Student looking away - Eye movement detected
2025-03-09 13:54:23,Student looking away - Suspicious head movement
2025-03-09 13:54:23,Student looking away - Eye movement detected
2025-03-09 13:54:24,Student looking away - Suspicious head movement
2025-03-09 13:54:24,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:25,Student looking away - Suspicious head movement
2025-03-09 13:54:25,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:26,Student looking away - Suspicious head movement
2025-03-09 13:54:26,Student looking away - Eye movement detected
2025-03-09 13:54:43,Student looking away - Suspicious head movement
2025-03-09 13:54:43,Student looking away - Eye movement detected
2025-03-09 13:54:44,Student looking away - Suspicious head movement
2025-03-09 13:54:44,Student looking away - Eye movement detected
2025-03-09 13:54:44,Student looking away - Suspicious head movement
2025-03-09 13:54:44,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:45,Student looking away - Suspicious head movement
2025-03-09 13:54:45,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:46,Student looking away - Suspicious head movement
2025-03-09 13:54:46,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:47,Student looking away - Suspicious head movement
2025-03-09 13:54:47,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:48,Student looking away - Suspicious head movement
2025-03-09 13:54:48,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
